@relation adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute salary {>50K,<=50K}

@data
0.260274,Private,0.093511,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.55102,United-States,>50K
0.506849,State-gov,0.106131,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.44898,United-States,>50K
0.438356,Self-emp-not-inc,0.103757,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.857143,United-States,>50K
0.232877,Self-emp-inc,0.113692,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.653061,United-States,>50K
0.342466,Local-gov,0.160604,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.453857,0.479592,United-States,>50K
0.589041,Self-emp-not-inc,0.051885,Assoc-voc,0.666667,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,0.142857,Germany,>50K
0.479452,Private,0.195067,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.273973,Private,0.07851,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.260274,Private,0.231484,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.410959,Self-emp-inc,0.124249,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.436639,0.44898,United-States,>50K
0.232877,Private,0.229113,HS-grad,0.533333,Separated,Adm-clerical,Not-in-family,White,Male,0,0,0.397959,United-States,>50K
0.383562,Private,0.158582,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.369863,Private,0.136478,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.328767,Private,0.071484,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0.520548,Private,0.018963,Some-college,0.6,Widowed,Farming-fishing,Not-in-family,White,Male,0,0.518365,0.622449,United-States,>50K
0.315068,Private,0.064969,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.453857,0.5,United-States,>50K
0.328767,Private,0.165931,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.479592,United-States,>50K
0.287671,Federal-gov,0.133237,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.44898,United-States,>50K
0.191781,Local-gov,0.12402,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.908163,United-States,>50K
0.287671,Private,0.126787,Prof-school,0.933333,Separated,Prof-specialty,Not-in-family,White,Male,0,0,0.346939,United-States,>50K
0.410959,Private,0.107142,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.433196,0.44898,United-States,>50K
0.356164,Self-emp-inc,0.189351,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,1,United-States,>50K
0.424658,Private,0.105236,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.653061,United-States,>50K
0.452055,Private,0.268343,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.357143,United-States,>50K
0.191781,Private,0.116856,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,White,Male,0.04386,0,0.44898,United-States,>50K
0.410959,Private,0.124355,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0.5,United-States,>50K
0.479452,?,0.165873,HS-grad,0.533333,Divorced,?,Not-in-family,White,Male,0,0,0.44898,United-States,>50K
0.315068,Private,0.111402,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.191781,Local-gov,0.09658,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.506849,Private,0.216685,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.273973,Private,0.139797,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,>50K
0.383562,Private,0.139324,Doctorate,1,Widowed,Prof-specialty,Unmarried,White,Male,0.150202,0,0.397959,Iran,>50K
0.424658,Private,0.093798,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0.287671,Private,0.134173,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.479592,United-States,>50K
0.273973,Private,0.088026,Some-college,0.6,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,United-States,>50K
0.205479,State-gov,0.067837,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.489796,United-States,>50K
0.630137,Private,0.011822,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.109589,Private,0.122003,Bachelors,0.8,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.602041,United-States,>50K
0.369863,State-gov,0.470382,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,0.602041,United-States,>50K
0.424658,Private,0.088908,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.04386,0,0.397959,United-States,>50K
0.273973,Self-emp-not-inc,0.412078,Bachelors,0.8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,>50K
0.465753,Local-gov,0.101262,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.479452,Self-emp-inc,0.171447,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,>50K
0.534247,Private,0.138101,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.356164,Private,0.077474,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.436639,0.55102,United-States,>50K
0.589041,Private,0.089289,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.342466,Private,0.09753,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.534247,Federal-gov,0.037029,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,Portugal,>50K
0.219178,Federal-gov,0.124493,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.418367,United-States,>50K
0.30137,Private,0.185064,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.03103,0,0.5,United-States,>50K
0.150685,Private,0.017444,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,Germany,>50K
0.39726,Private,0.014295,Assoc-acdm,0.733333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.356164,Private,0.175183,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.436639,1,United-States,>50K
0.452055,Private,0.107128,Masters,0.866667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.436639,0.44898,United-States,>50K
0.493151,Private,0.207728,Some-college,0.6,Separated,Craft-repair,Not-in-family,White,Male,0,0.561065,0.44898,United-States,>50K
0.287671,Private,0.115075,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.287671,Private,0.118635,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,>50K
0.39726,Private,0.142371,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.150242,0,0.438776,United-States,>50K
0.123288,Private,0.194165,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.581633,United-States,>50K
0.547945,Self-emp-not-inc,0.122625,10th,0.333333,Divorced,Exec-managerial,Own-child,White,Male,0,0,0.602041,United-States,>50K
0.726027,Self-emp-not-inc,0.090218,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.515611,0.397959,United-States,>50K
0.493151,Private,0.075775,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,>50K
0.342466,Private,0.122442,Assoc-acdm,0.733333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.479452,Self-emp-not-inc,0.207728,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.55102,United-States,>50K
0.246575,Private,0.033919,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.55102,United-States,>50K
0.287671,Private,0.123862,12th,0.466667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.39726,Federal-gov,0.020419,Doctorate,1,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.359045,0.5,United-States,>50K
0.589041,State-gov,0.153354,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.436639,0.397959,United-States,>50K
0.424658,Private,0.117067,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.44898,United-States,>50K
0.369863,Private,0.183612,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,>50K
0.534247,Private,0.101241,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,>50K
0.273973,Local-gov,0.141791,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.433196,0.397959,United-States,>50K
0.219178,State-gov,0.135271,Some-college,0.6,Separated,Prof-specialty,Not-in-family,White,Male,0.105201,0,0.397959,United-States,>50K
0.493151,Private,0.052554,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.479592,United-States,>50K
0.287671,Private,0.106622,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.520408,United-States,>50K
0.260274,Private,0.0189,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.520408,United-States,>50K
0.534247,Private,0.077154,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,>50K
0.315068,Private,0.054289,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,>50K
0.684932,Private,0.052423,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.438356,Local-gov,0.07362,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.076881,0,0.295918,United-States,>50K
0.534247,Private,0.126173,10th,0.333333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.346939,Cuba,>50K
0.30137,Private,0.069902,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.44898,United-States,>50K
0.273973,Private,0.047759,Some-college,0.6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,>50K
0.328767,Federal-gov,0.096668,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.377551,United-States,>50K
0.273973,Private,0.185339,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.5,United-States,>50K
0.150685,Local-gov,0.149448,Assoc-voc,0.666667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.076881,0,0.357143,United-States,>50K
0.30137,Private,0.057352,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.55102,United-States,>50K
0.328767,Private,0.023676,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.346939,United-States,>50K
0.342466,State-gov,0.230428,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.479592,United-States,>50K
0.287671,Private,0.191818,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.136986,Private,0.070874,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,>50K
0.246575,Private,0.157704,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.30137,Private,0.508451,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0.328767,Private,0.155156,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.142857,Cuba,>50K
0.575342,Private,0.122048,Bachelors,0.8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,Italy,>50K
0.410959,Private,0.074228,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.150242,0,0.397959,?,>50K
0.383562,Private,0.15786,Assoc-acdm,0.733333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,>50K
0.452055,Private,0.10417,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.643836,Self-emp-not-inc,0.016086,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,>50K
0.205479,Self-emp-not-inc,0.275269,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.433196,0.602041,United-States,>50K
0.356164,Private,0.117217,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.383562,Private,0.149964,HS-grad,0.533333,Divorced,Exec-managerial,Not-in-family,White,Male,0.135501,0,0.5,United-States,>50K
0.30137,Self-emp-inc,0.115862,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.164384,Private,0.0274,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.479452,Private,0.097507,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.479592,United-States,>50K
0.342466,?,0.137644,Masters,0.866667,Married-civ-spouse,?,Wife,White,Female,0,0.433196,0.479592,United-States,>50K
0.424658,Private,0.073777,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.704082,United-States,>50K
0.30137,Private,0.119594,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.60274,?,0.041006,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0,0.377551,United-States,>50K
0.287671,Private,0.077802,Bachelors,0.8,Separated,Exec-managerial,Not-in-family,White,Male,0.278283,0,0.44898,United-States,>50K
0.479452,Private,0.111812,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.315068,Private,0.136564,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.438776,United-States,>50K
0.438356,Private,0.192842,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.260274,Private,0.09912,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.436639,0.5,United-States,>50K
0.438356,Private,0.367736,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.418367,United-States,>50K
0.561644,Federal-gov,0.335365,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,0.397959,United-States,>50K
0.246575,Private,0.101515,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Philippines,>50K
0.520548,Private,0.10357,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.232877,Private,0.501882,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.342466,Private,0.074563,Assoc-voc,0.666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.328767,Private,0.075223,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.150685,Private,0.134389,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0.072981,0,0.418367,United-States,>50K
0.589041,Self-emp-not-inc,0.113112,Prof-school,0.933333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.44898,United-States,>50K
0.273973,Private,0.08262,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.410959,Private,0.088006,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.123288,Private,0.214526,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,Germany,>50K
0.643836,Federal-gov,0.178808,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,>50K
0.191781,Private,0.116062,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.246575,Private,0.051182,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.44898,United-States,>50K
0.493151,Local-gov,0.187167,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.150242,0,0.397959,United-States,>50K
0.328767,Private,0.073878,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.246575,Private,0.14618,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.55102,United-States,>50K
0.356164,Private,0.320153,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.5,United-States,>50K
0.657534,?,0.157518,Bachelors,0.8,Married-civ-spouse,?,Husband,White,Male,0,0.545684,0.397959,United-States,>50K
0.383562,Private,0.093798,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.369863,Local-gov,0.291285,HS-grad,0.533333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.520408,United-States,>50K
0.671233,?,0.170873,Some-college,0.6,Married-civ-spouse,?,Husband,White,Male,0,0,0.397959,United-States,>50K
0.383562,Self-emp-not-inc,0.027974,Assoc-voc,0.666667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.5,United-States,>50K
0.342466,State-gov,0.101688,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.465753,Self-emp-not-inc,0.074228,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,Other,Male,1,0,0.704082,India,>50K
0.410959,Private,0.032253,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.377551,United-States,>50K
0.30137,Private,0.244141,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.90411,Self-emp-inc,0.096703,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.549128,0.55102,United-States,>50K
0.273973,Local-gov,0.102063,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.219178,Self-emp-not-inc,0.084012,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.5,United-States,>50K
0.315068,Private,0.092178,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,>50K
0.315068,Private,0.092351,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.602041,United-States,>50K
0.39726,Private,0.122321,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.433196,0.397959,United-States,>50K
0.342466,Private,0.130416,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,>50K
0.356164,Self-emp-inc,0.098167,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,>50K
0.493151,Private,0.113713,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.438776,United-States,>50K
0.246575,Private,0.08795,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.561644,Private,0.085368,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,0.346939,United-States,>50K
0.561644,Self-emp-not-inc,0.055419,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.602041,United-States,>50K
0.452055,Self-emp-not-inc,0.021225,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0.150242,0,0.55102,El-Salvador,>50K
0.410959,Private,0.105719,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.479592,United-States,>50K
0.561644,Private,0.20964,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.452055,Private,0.102429,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.383562,Private,0.091468,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.453857,0.428571,United-States,>50K
0.315068,State-gov,0.230428,Assoc-acdm,0.733333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,>50K
